date,ticker,name,sector,close,volume
2023-03-16,AMZN,Amazon,Cons. Discretionary,118.88,77352647
2023-03-16,AVGO,Broadcom,Technology,59.21,12479839
2023-03-16,CRM,Salesforce,Technology,148.5,4489778
2023-03-16,GOOGL,Alphabet,Communication Svcs.,89.59,21019546
2023-03-16,IBM,IBM,Technology,137.96,3302003
2023-03-16,INTC,Intel,Technology,44.23,34840792
2023-03-16,META,Meta Platforms,Communication Svcs.,115.37,25726501
2023-03-16,MSFT,Microsoft,Technology,268.98,19698947
2023-03-16,NFLX,Netflix,Communication Svcs.,343.15,4083241
2023-03-16,NVDA,NVIDIA,Technology,25.18,374119716
2023-03-16,ORCL,Oracle,Technology,94.75,6162440
2023-03-16,QCOM,Qualcomm,Technology,121.8,8873778
2023-03-16,TSLA,Tesla,Cons. Discretionary,176.03,70384465
2023-03-17,AAPL,Apple,Technology,128.95,66259315
2023-03-17,AMD,AMD,Technology,74.52,48875489
2023-03-17,AMZN,Amazon,Cons. Discretionary,118.2,57441822
2023-03-17,AVGO,Broadcom,Technology,59.97,21864066
2023-03-17,CRM,Salesforce,Technology,145.32,5046779
2023-03-17,GOOGL,Alphabet,Communication Svcs.,88.59,21956283
2023-03-17,IBM,IBM,Technology,138.29,3081053
2023-03-17,INTC,Intel,Technology,44.35,42737138
2023-03-17,META,Meta Platforms,Communication Svcs.,115.12,23074123
2023-03-17,MSFT,Microsoft,Technology,271.99,14671687
2023-03-17,NFLX,Netflix,Communication Svcs.,334.75,4034097
2023-03-17,NVDA,NVIDIA,Technology,25.74,437832860
2023-03-17,ORCL,Oracle,Technology,93.4,12708596
2023-03-17,QCOM,Qualcomm,Technology,120.06,5956619
2023-03-17,TSLA,Tesla,Cons. Discretionary,180.77,131383048
2023-03-20,AAPL,Apple,Technology,127.38,61655385
2023-03-20,AMD,AMD,Technology,72.38,51437016
2023-03-20,AMZN,Amazon,Cons. Discretionary,120.86,56654669
2023-03-20,AVGO,Broadcom,Technology,61.66,22953389
2023-03-20,CRM,Salesforce,Technology,151.44,3297402
2023-03-20,GOOGL,Alphabet,Communication Svcs.,86.78,19519444
2023-03-20,IBM,IBM,Technology,138.32,4559570
2023-03-20,INTC,Intel,Technology,44.91,15889666
2023-03-20,META,Meta Platforms,Communication Svcs.,115.39,21252480
2023-03-20,MSFT,Microsoft,Technology,266.84,24739631
2023-03-20,NFLX,Netflix,Communication Svcs.,349.75,5811899
2023-03-20,NVDA,NVIDIA,Technology,24.89,633842744
2023-03-20,ORCL,Oracle,Technology,95.85,8456184
2023-03-20,QCOM,Qualcomm,Technology,123.05,12287463
2023-03-20,TSLA,Tesla,Cons. Discretionary,177.87,107057099
2023-03-21,AAPL,Apple,Technology,125.83,81900325
2023-03-21,AMD,AMD,Technology,75.08,67288315
2023-03-21,AMZN,Amazon,Cons. Discretionary,124.54,58861013
2023-03-21,AVGO,Broadcom,Technology,63.31,14928817
2023-03-21,CRM,Salesforce,Technology,154.31,4801615
2023-03-21,GOOGL,Alphabet,Communication Svcs.,84.05,32829678
2023-03-21,IBM,IBM,Technology,136.51,2654555
2023-03-21,INTC,Intel,Technology,45.22,36115640
2023-03-21,META,Meta Platforms,Communication Svcs.,118.43,26752880
2023-03-21,MSFT,Microsoft,Technology,274.24,34381756
2023-03-21,NFLX,Netflix,Communication Svcs.,344.65,6009341
2023-03-21,NVDA,NVIDIA,Technology,25.05,606487178
2023-03-21,ORCL,Oracle,Technology,95.36,14088414
2023-03-21,QCOM,Qualcomm,Technology,120.68,8090954
2023-03-21,TSLA,Tesla,Cons. Discretionary,176.11,87702302
2023-03-22,AAPL,Apple,Technology,129.61,71780237
2023-03-22,AMD,AMD,Technology,71.44,48646508
2023-03-22,AMZN,Amazon,Cons. Discretionary,121.63,27657890
2023-03-22,AVGO,Broadcom,Technology,62.44,12687871
2023-03-22,CRM,Salesforce,Technology,151.35,5755425
2023-03-22,GOOGL,Alphabet,Communication Svcs.,83.83,20901705
2023-03-22,IBM,IBM,Technology,139.83,5595502
2023-03-22,INTC,Intel,Technology,46.13,31201909
2023-03-22,META,Meta Platforms,Communication Svcs.,119.97,16044602
2023-03-22,MSFT,Microsoft,Technology,275.8,25280235
2023-03-22,NFLX,Netflix,Communication Svcs.,351.27,8394360
2023-03-22,NVDA,NVIDIA,Technology,25.35,460869416
2023-03-22,ORCL,Oracle,Technology,98.58,5911630
2023-03-22,QCOM,Qualcomm,Technology,123.34,15117482
2023-03-22,TSLA,Tesla,Cons. Discretionary,181.04,105400884
2023-03-23,AAPL,Apple,Technology,129.54,54044074
2023-03-23,AMD,AMD,Technology,72.32,51077828
2023-03-23,AMZN,Amazon,Cons. Discretionary,122.63,50188164
2023-03-23,AVGO,Broadcom,Technology,62.4,23278594
2023-03-23,CRM,Salesforce,Technology,150.08,4347767
2023-03-23,GOOGL,Alphabet,Communication Svcs.,84.57,22897970
2023-03-23,IBM,IBM,Technology,140.75,3216612
2023-03-23,INTC,Intel,Technology,47.88,36192457
2023-03-23,META,Meta Platforms,Communication Svcs.,119.68,16281343
2023-03-23,MSFT,Microsoft,Technology,275.35,24196585
2023-03-23,NFLX,Netflix,Communication Svcs.,349.32,3324329
2023-03-23,NVDA,NVIDIA,Technology,25.23,368394801
2023-03-23,ORCL,Oracle,Technology,98.48,8547888
2023-03-23,QCOM,Qualcomm,Technology,122.55,13892494
2023-03-23,TSLA,Tesla,Cons. Discretionary,172.21,144910628
2023-03-24,AAPL,Apple,Technology,129.11,44745482
2023-03-24,AMD,AMD,Technology,73.11,60017949
2023-03-24,AMZN,Amazon,Cons. Discretionary,127.28,41521916
2023-03-24,AVGO,Broadcom,Technology,61.81,26285507
2023-03-24,CRM,Salesforce,Technology,151.22,3959793
2023-03-24,GOOGL,Alphabet,Communication Svcs.,87.53,29419918
2023-03-24,IBM,IBM,Technology,140.74,2856165
2023-03-24,INTC,Intel,Technology,47.0,38021633
2023-03-24,META,Meta Platforms,Communication Svcs.,127.2,18366697
2023-03-24,MSFT,Microsoft,Technology,280.2,16479347
2023-03-24,NFLX,Netflix,Communication Svcs.,339.85,4003731
2023-03-24,NVDA,NVIDIA,Technology,25.14,596147954
2023-03-24,ORCL,Oracle,Technology,98.23,8462583
2023-03-24,QCOM,Qualcomm,Technology,123.71,9038007
2023-03-24,TSLA,Tesla,Cons. Discretionary,181.64,117131291
2023-03-27,AAPL,Apple,Technology,130.64,51240115
2023-03-27,AMD,AMD,Technology,71.3,54723935
2023-03-27,AMZN,Amazon,Cons. Discretionary,124.83,33743722
2023-03-27,AVGO,Broadcom,Technology,61.81,16522877
2023-03-27,CRM,Salesforce,Technology,151.75,5198812
2023-03-27,GOOGL,Alphabet,Communication Svcs.,88.05,23313230
2023-03-27,IBM,IBM,Technology,141.92,4164664
2023-03-27,INTC,Intel,Technology,47.35,28919980
2023-03-27,META,Meta Platforms,Communication Svcs.,121.5,22792037
2023-03-27,MSFT,Microsoft,Technology,275.82,29613248
2023-03-27,NFLX,Netflix,Communication Svcs.,342.2,4952309
2023-03-27,NVDA,NVIDIA,Technology,24.63,573717704
2023-03-27,ORCL,Oracle,Technology,95.16,7083070
2023-03-27,QCOM,Qualcomm,Technology,124.29,9097241
2023-03-27,TSLA,Tesla,Cons. Discretionary,173.78,100514565
2023-03-28,AAPL,Apple,Technology,132.56,44098169
2023-03-28,AMD,AMD,Technology,74.65,53849278
2023-03-28,AMZN,Amazon,Cons. Discretionary,127.68,44428024
2023-03-28,AVGO,Broadcom,Technology,61.95,23816504
2023-03-28,CRM,Salesforce,Technology,160.06,3666329
2023-03-28,GOOGL,Alphabet,Communication Svcs.,85.38,29541265
2023-03-28,IBM,IBM,Technology,142.13,3747092
2023-03-28,INTC,Intel,Technology,48.22,30013740
2023-03-28,META,Meta Platforms,Communication Svcs.,127.94,23891123
2023-03-28,MSFT,Microsoft,Technology,277.51,27468620
2023-03-28,NFLX,Netflix,Communication Svcs.,347.94,4578301
2023-03-28,NVDA,NVIDIA,Technology,25.1,347819783
2023-03-28,ORCL,Oracle,Technology,92.72,10911575
2023-03-28,QCOM,Qualcomm,Technology,126.38,11077425
2023-03-28,TSLA,Tesla,Cons. Discretionary,167.87,115624438
2023-03-29,AAPL,Apple,Technology,134.53,68612433
2023-03-29,AMD,AMD,Technology,73.88,45034634
2023-03-29,AMZN,Amazon,Cons. Discretionary,129.09,34018984
2023-03-29,AVGO,Broadcom,Technology,60.38,18289364
2023-03-29,CRM,Salesforce,Technology,160.47,4728772
2023-03-29,GOOGL,Alphabet,Communication Svcs.,84.34,32241649
2023-03-29,IBM,IBM,Technology,143.73,5070242
2023-03-29,INTC,Intel,Technology,49.53,41146087
2023-03-29,META,Meta Platforms,Communication Svcs.,128.33,22992323
2023-03-29,MSFT,Microsoft,Technology,272.04,24582873
2023-03-29,NFLX,Netflix,Communication Svcs.,371.91,4933293
2023-03-29,NVDA,NVIDIA,Technology,24.68,482258936
2023-03-29,ORCL,Oracle,Technology,94.35,7041466
2023-03-29,QCOM,Qualcomm,Technology,122.25,4998350
2023-03-29,TSLA,Tesla,Cons. Discretionary,161.66,92149333
2023-03-30,AAPL,Apple,Technology,134.31,47631912
2023-03-30,AMD,AMD,Technology,71.21,44968396
2023-03-30,AMZN,Amazon,Cons. Discretionary,125.66,43204393
2023-03-30,AVGO,Broadcom,Technology,60.26,15374093
2023-03-30,CRM,Salesforce,Technology,163.09,4090215
2023-03-30,GOOGL,Alphabet,Communication Svcs.,86.07,28835031
2023-03-30,IBM,IBM,Technology,144.56,3640944
2023-03-30,INTC,Intel,Technology,48.92,29424612
2023-03-30,META,Meta Platforms,Communication Svcs.,134.4,18795146
2023-03-30,MSFT,Microsoft,Technology,266.06,22279167
2023-03-30,NFLX,Netflix,Communication Svcs.,367.83,5069252
2023-03-30,NVDA,NVIDIA,Technology,24.91,281493354
2023-03-30,ORCL,Oracle,Technology,94.39,9575834
2023-03-30,QCOM,Qualcomm,Technology,122.89,5621780
2023-03-30,TSLA,Tesla,Cons. Discretionary,173.71,90092662
2023-03-31,AAPL,Apple,Technology,133.89,81633551
2023-03-31,AMD,AMD,Technology,70.07,55976450
2023-03-31,AMZN,Amazon,Cons. Discretionary,129.55,53818967
2023-03-31,AVGO,Broadcom,Technology,60.12,34121396
2023-03-31,CRM,Salesforce,Technology,164.89,5408820
2023-03-31,GOOGL,Alphabet,Communication Svcs.,90.48,24232684
2023-03-31,IBM,IBM,Technology,144.88,3031345
2023-03-31,INTC,Intel,Technology,48.52,25121783
2023-03-31,META,Meta Platforms,Communication Svcs.,137.38,16492523
2023-03-31,MSFT,Microsoft,Technology,265.13,41200605
2023-03-31,NFLX,Netflix,Communication Svcs.,366.02,8171543
2023-03-31,NVDA,NVIDIA,Technology,24.63,598441181
2023-03-31,ORCL,Oracle,Technology,91.84,10758241
2023-03-31,QCOM,Qualcomm,Technology,119.43,7500964
2023-03-31,TSLA,Tesla,Cons. Discretionary,173.57,77309625
2023-04-03,AAPL,Apple,Technology,133.19,47151002
2023-04-03,AMD,AMD,Technology,73.16,59009405
2023-04-03,AMZN,Amazon,Cons. Discretionary,130.92,34914674
2023-04-03,AVGO,Broadcom,Technology,62.42,25105230
2023-04-03,CRM,Salesforce,Technology,165.14,4283646
2023-04-03,GOOGL,Alphabet,Communication Svcs.,88.96,11545436
2023-04-03,IBM,IBM,Technology,143.78,4347510
2023-04-03,INTC,Intel,Technology,51.25,42543456
2023-04-03,META,Meta Platforms,Communication Svcs.,140.39,23052697
2023-04-03,MSFT,Microsoft,Technology,267.75,24893628
2023-04-03,NFLX,Netflix,Communication Svcs.,359.58,2418543
2023-04-03,NVDA,NVIDIA,Technology,25.28,488836248
2023-04-03,ORCL,Oracle,Technology,92.59,9513950
2023-04-03,QCOM,Qualcomm,Technology,119.28,8269445
2023-04-03,TSLA,Tesla,Cons. Discretionary,171.74,65027590
2023-04-04,AAPL,Apple,Technology,133.63,62054494
2023-04-04,AMD,AMD,Technology,70.35,47912586
2023-04-04,AMZN,Amazon,Cons. Discretionary,126.77,45727596
2023-04-04,AVGO,Broadcom,Technology,59.87,17359071
2023-04-04,CRM,Salesforce,Technology,164.59,5468444
2023-04-04,GOOGL,Alphabet,Communication Svcs.,88.45,20579198
2023-04-04,IBM,IBM,Technology,142.12,4388638
2023-04-04,INTC,Intel,Technology,53.71,27129097
2023-04-04,META,Meta Platforms,Communication Svcs.,141.11,12990853
2023-04-04,MSFT,Microsoft,Technology,264.63,24925552
2023-04-04,NFLX,Netflix,Communication Svcs.,347.34,4878716
2023-04-04,NVDA,NVIDIA,Technology,24.36,434663958
2023-04-04,ORCL,Oracle,Technology,95.61,6580553
2023-04-04,QCOM,Qualcomm,Technology,120.64,15108322
2023-04-04,TSLA,Tesla,Cons. Discretionary,176.62,128794850
2023-04-05,AAPL,Apple,Technology,133.99,48561280
2023-04-05,AMD,AMD,Technology,68.32,52408953
2023-04-05,AMZN,Amazon,Cons. Discretionary,125.93,53884856
2023-04-05,AVGO,Broadcom,Technology,62.16,19682181
2023-04-05,CRM,Salesforce,Technology,161.29,6123361
2023-04-05,GOOGL,Alphabet,Communication Svcs.,86.48,23575158
2023-04-05,IBM,IBM,Technology,141.87,4424459
2023-04-05,INTC,Intel,Technology,55.06,44831112
2023-04-05,META,Meta Platforms,Communication Svcs.,143.09,22559927
2023-04-05,MSFT,Microsoft,Technology,264.41,25715570
2023-04-05,NFLX,Netflix,Communication Svcs.,355.77,4205526
2023-04-05,NVDA,NVIDIA,Technology,24.62,309987048
2023-04-05,ORCL,Oracle,Technology,96.77,8929051
2023-04-05,QCOM,Qualcomm,Technology,120.18,6900657
2023-04-05,TSLA,Tesla,Cons. Discretionary,173.96,78127939
2023-04-06,AAPL,Apple,Technology,137.77,46706032
2023-04-06,AMD,AMD,Technology,70.07,37542585
2023-04-06,AMZN,Amazon,Cons. Discretionary,128.58,50915493
2023-04-06,AVGO,Broadcom,Technology,59.38,16834179
2023-04-06,CRM,Salesforce,Technology,162.4,5370389
2023-04-06,GOOGL,Alphabet,Communication Svcs.,84.92,21105500
2023-04-06,IBM,IBM,Technology,140.9,3433522
2023-04-06,INTC,Intel,Technology,56.2,41938120
2023-04-06,META,Meta Platforms,Communication Svcs.,149.43,18022622
2023-04-06,MSFT,Microsoft,Technology,262.48,38193056
2023-04-06,NFLX,Netflix,Communication Svcs.,341.99,4695494
2023-04-06,NVDA,NVIDIA,Technology,23.93,561720261
2023-04-06,ORCL,Oracle,Technology,93.97,12744379
2023-04-06,QCOM,Qualcomm,Technology,119.8,7442045
2023-04-06,TSLA,Tesla,Cons. Discretionary,183.68,171603646
2023-04-07,AAPL,Apple,Technology,140.35,76838860
2023-04-07,AMD,AMD,Technology,66.88,69645269
2023-04-07,AMZN,Amazon,Cons. Discretionary,123.41,58789396
2023-04-07,AVGO,Broadcom,Technology,59.07,20520202
2023-04-07,CRM,Salesforce,Technology,164.43,6733974
2023-04-07,GOOGL,Alphabet,Communication Svcs.,84.76,31101439
2023-04-07,IBM,IBM,Technology,141.94,4831001
2023-04-07,INTC,Intel,Technology,56.03,19101541
2023-04-07,META,Meta Platforms,Communication Svcs.,147.0,21985886
2023-04-07,MSFT,Microsoft,Technology,263.92,21180992
2023-04-07,NFLX,Netflix,Communication Svcs.,335.29,5677123
2023-04-07,NVDA,NVIDIA,Technology,24.34,365393427
2023-04-07,ORCL,Oracle,Technology,94.18,10035628
2023-04-07,QCOM,Qualcomm,Technology,119.01,10739429
2023-04-07,TSLA,Tesla,Cons. Discretionary,171.21,135566979
2023-04-10,AAPL,Apple,Technology,141.55,48247207
2023-04-10,AMD,AMD,Technology,67.76,53741614
2023-04-10,AMZN,Amazon,Cons. Discretionary,124.28,45234872
2023-04-10,AVGO,Broadcom,Technology,58.88,16986989
2023-04-10,CRM,Salesforce,Technology,161.38,3011320
2023-04-10,GOOGL,Alphabet,Communication Svcs.,87.89,27058827
2023-04-10,IBM,IBM,Technology,143.13,4203641
2023-04-10,INTC,Intel,Technology,57.39,65983164
2023-04-10,META,Meta Platforms,Communication Svcs.,155.48,24846580
2023-04-10,MSFT,Microsoft,Technology,269.7,23904490
2023-04-10,NFLX,Netflix,Communication Svcs.,336.95,2912433
2023-04-10,NVDA,NVIDIA,Technology,26.02,543276324
2023-04-10,ORCL,Oracle,Technology,97.11,7291242
2023-04-10,QCOM,Qualcomm,Technology,121.46,6924422
2023-04-10,TSLA,Tesla,Cons. Discretionary,169.03,185620401
2023-04-11,AAPL,Apple,Technology,141.41,104810335
2023-04-11,AMD,AMD,Technology,66.34,44097949
2023-04-11,AMZN,Amazon,Cons. Discretionary,122.84,22824779
2023-04-11,AVGO,Broadcom,Technology,58.25,15801626
2023-04-11,CRM,Salesforce,Technology,157.56,3055773
2023-04-11,GOOGL,Alphabet,Communication Svcs.,84.41,23662503
2023-04-11,IBM,IBM,Technology,143.5,3074714
2023-04-11,INTC,Intel,Technology,57.17,40440409
2023-04-11,META,Meta Platforms,Communication Svcs.,153.78,21298142
2023-04-11,MSFT,Microsoft,Technology,264.78,22428502
2023-04-11,NFLX,Netflix,Communication Svcs.,352.41,5661724
2023-04-11,NVDA,NVIDIA,Technology,26.49,445524963
2023-04-11,ORCL,Oracle,Technology,94.1,8216967
2023-04-11,QCOM,Qualcomm,Technology,122.03,4400554
2023-04-11,TSLA,Tesla,Cons. Discretionary,170.03,84078039
2023-04-12,AAPL,Apple,Technology,140.34,39641736
2023-04-12,AMD,AMD,Technology,64.01,54437833
2023-04-12,AMZN,Amazon,Cons. Discretionary,125.16,64553945
2023-04-12,AVGO,Broadcom,Technology,57.36,17313488
2023-04-12,CRM,Salesforce,Technology,158.58,6239551
2023-04-12,GOOGL,Alphabet,Communication Svcs.,84.52,22243276
2023-04-12,IBM,IBM,Technology,143.52,4870450
2023-04-12,INTC,Intel,Technology,58.32,33987960
2023-04-12,META,Meta Platforms,Communication Svcs.,153.81,12143516
2023-04-12,MSFT,Microsoft,Technology,272.71,38615566
2023-04-12,NFLX,Netflix,Communication Svcs.,345.14,4675239
2023-04-12,NVDA,NVIDIA,Technology,27.06,357786090
2023-04-12,ORCL,Oracle,Technology,92.81,11579315
2023-04-12,QCOM,Qualcomm,Technology,123.32,7344420
2023-04-12,TSLA,Tesla,Cons. Discretionary,172.1,123785854
2023-04-13,AAPL,Apple,Technology,141.08,77234291
2023-04-13,AMD,AMD,Technology,64.19,47450906
2023-04-13,AMZN,Amazon,Cons. Discretionary,124.41,96273949
2023-04-13,AVGO,Broadcom,Technology,58.45,15811063
2023-04-13,CRM,Salesforce,Technology,158.38,5763677
2023-04-13,GOOGL,Alphabet,Communication Svcs.,84.97,25254900
2023-04-13,IBM,IBM,Technology,142.89,3314920
2023-04-13,INTC,Intel,Technology,57.51,34043135
2023-04-13,META,Meta Platforms,Communication Svcs.,151.2,24974263
2023-04-13,MSFT,Microsoft,Technology,270.27,25614713
2023-04-13,NFLX,Netflix,Communication Svcs.,353.88,8996387
2023-04-13,NVDA,NVIDIA,Technology,28.27,445804807
2023-04-13,ORCL,Oracle,Technology,96.9,7712224
2023-04-13,QCOM,Qualcomm,Technology,120.59,8494371
2023-04-13,TSLA,Tesla,Cons. Discretionary,173.69,105804654
2023-04-14,AAPL,Apple,Technology,139.16,80698396
2023-04-14,AMD,AMD,Technology,65.8,47068148
2023-04-14,AMZN,Amazon,Cons. Discretionary,126.15,54274129
2023-04-14,AVGO,Broadcom,Technology,58.23,17112504
2023-04-14,CRM,Salesforce,Technology,158.34,4216486
2023-04-14,GOOGL,Alphabet,Communication Svcs.,84.41,22932669
2023-04-14,IBM,IBM,Technology,143.78,4397142
2023-04-14,INTC,Intel,Technology,57.83,19941959
2023-04-14,META,Meta Platforms,Communication Svcs.,153.41,21006684
2023-04-14,MSFT,Microsoft,Technology,271.61,38235761
2023-04-14,NFLX,Netflix,Communication Svcs.,354.71,5023968
2023-04-14,NVDA,NVIDIA,Technology,27.67,279769565
2023-04-14,ORCL,Oracle,Technology,99.16,15250533
2023-04-14,QCOM,Qualcomm,Technology,120.87,6376089
2023-04-14,TSLA,Tesla,Cons. Discretionary,174.78,146776951
2023-04-17,AAPL,Apple,Technology,136.82,106635666
2023-04-17,AMD,AMD,Technology,65.19,35126575
2023-04-17,AMZN,Amazon,Cons. Discretionary,124.3,57255402
2023-04-17,AVGO,Broadcom,Technology,60.52,29407260
2023-04-17,CRM,Salesforce,Technology,151.53,8822538
2023-04-17,GOOGL,Alphabet,Communication Svcs.,81.72,23458541
2023-04-17,IBM,IBM,Technology,145.96,3363838
2023-04-17,INTC,Intel,Technology,57.29,39237958
2023-04-17,META,Meta Platforms,Communication Svcs.,150.41,23575259
2023-04-17,MSFT,Microsoft,Technology,272.77,18697088
2023-04-17,NFLX,Netflix,Communication Svcs.,356.96,5691989
2023-04-17,NVDA,NVIDIA,Technology,27.85,500006526
2023-04-17,ORCL,Oracle,Technology,97.55,10697158
2023-04-17,QCOM,Qualcomm,Technology,123.79,9100779
2023-04-17,TSLA,Tesla,Cons. Discretionary,177.13,128434042
2023-04-18,AAPL,Apple,Technology,137.96,42501496
2023-04-18,AMD,AMD,Technology,65.63,43736624
2023-04-18,AMZN,Amazon,Cons. Discretionary,126.32,49197420
2023-04-18,AVGO,Broadcom,Technology,58.53,28882948
2023-04-18,CRM,Salesforce,Technology,146.01,4241650
2023-04-18,GOOGL,Alphabet,Communication Svcs.,81.67,27821810
2023-04-18,IBM,IBM,Technology,144.71,3653877
2023-04-18,INTC,Intel,Technology,57.19,36686405
2023-04-18,META,Meta Platforms,Communication Svcs.,143.86,18248183
2023-04-18,MSFT,Microsoft,Technology,265.58,28249747
2023-04-18,NFLX,Netflix,Communication Svcs.,347.81,5110568
2023-04-18,NVDA,NVIDIA,Technology,26.19,644225847
2023-04-18,ORCL,Oracle,Technology,97.31,9288226
2023-04-18,QCOM,Qualcomm,Technology,125.03,7947827
2023-04-18,TSLA,Tesla,Cons. Discretionary,171.54,80727810
2023-04-19,AAPL,Apple,Technology,137.25,61132220
2023-04-19,AMD,AMD,Technology,65.95,51144235
2023-04-19,AMZN,Amazon,Cons. Discretionary,129.4,64207347
2023-04-19,AVGO,Broadcom,Technology,61.94,25740561
2023-04-19,CRM,Salesforce,Technology,145.03,4975616
2023-04-19,GOOGL,Alphabet,Communication Svcs.,80.79,23712395
2023-04-19,IBM,IBM,Technology,145.88,3917068
2023-04-19,INTC,Intel,Technology,57.08,43412428
2023-04-19,META,Meta Platforms,Communication Svcs.,141.64,16933146
2023-04-19,MSFT,Microsoft,Technology,263.63,35142934
2023-04-19,NFLX,Netflix,Communication Svcs.,338.69,3858145
2023-04-19,NVDA,NVIDIA,Technology,26.49,372720469
2023-04-19,ORCL,Oracle,Technology,100.35,9603688
2023-04-19,QCOM,Qualcomm,Technology,124.0,8253861
2023-04-19,TSLA,Tesla,Cons. Discretionary,181.38,96717772
2023-04-20,AAPL,Apple,Technology,135.87,37765885
2023-04-20,AMD,AMD,Technology,68.6,74627483
2023-04-20,AMZN,Amazon,Cons. Discretionary,129.79,52779779
2023-04-20,AVGO,Broadcom,Technology,61.51,20526578
2023-04-20,CRM,Salesforce,Technology,141.73,5831113
2023-04-20,GOOGL,Alphabet,Communication Svcs.,81.41,20114523
2023-04-20,IBM,IBM,Technology,146.31,3378728
2023-04-20,INTC,Intel,Technology,58.95,40634082
2023-04-20,META,Meta Platforms,Communication Svcs.,141.75,19055246
2023-04-20,MSFT,Microsoft,Technology,268.89,38877571
2023-04-20,NFLX,Netflix,Communication Svcs.,344.29,3714051
2023-04-20,NVDA,NVIDIA,Technology,27.8,342885233
2023-04-20,ORCL,Oracle,Technology,99.54,9761569
2023-04-20,QCOM,Qualcomm,Technology,124.18,7619075
2023-04-20,TSLA,Tesla,Cons. Discretionary,183.03,74726458
2023-04-21,AAPL,Apple,Technology,133.46,51686939
2023-04-21,AMD,AMD,Technology,65.73,58041666
2023-04-21,AMZN,Amazon,Cons. Discretionary,128.37,46541394
2023-04-21,AVGO,Broadcom,Technology,61.17,14944699
2023-04-21,CRM,Salesforce,Technology,138.18,4631316
2023-04-21,GOOGL,Alphabet,Communication Svcs.,80.2,30304156
2023-04-21,IBM,IBM,Technology,146.83,5120678
2023-04-21,INTC,Intel,Technology,61.17,51604482
2023-04-21,META,Meta Platforms,Communication Svcs.,142.58,21592782
2023-04-21,MSFT,Microsoft,Technology,268.05,19486953
2023-04-21,NFLX,Netflix,Communication Svcs.,336.08,5957113
2023-04-21,NVDA,NVIDIA,Technology,28.47,455050459
2023-04-21,ORCL,Oracle,Technology,100.65,8877086
2023-04-21,QCOM,Qualcomm,Technology,122.8,11514992
2023-04-21,TSLA,Tesla,Cons. Discretionary,184.23,171802506
2023-04-24,AAPL,Apple,Technology,134.59,76401330
2023-04-24,AMD,AMD,Technology,65.5,55555283
2023-04-24,AMZN,Amazon,Cons. Discretionary,131.77,74160402
2023-04-24,AVGO,Broadcom,Technology,62.04,23374907
2023-04-24,CRM,Salesforce,Technology,137.67,4542026
2023-04-24,GOOGL,Alphabet,Communication Svcs.,81.49,36513711
2023-04-24,IBM,IBM,Technology,145.71,4687407
2023-04-24,INTC,Intel,Technology,60.36,21189647
2023-04-24,META,Meta Platforms,Communication Svcs.,139.36,19999654
2023-04-24,MSFT,Microsoft,Technology,267.83,33650450
2023-04-24,NFLX,Netflix,Communication Svcs.,326.12,5368815
2023-04-24,NVDA,NVIDIA,Technology,29.27,378396252
2023-04-24,ORCL,Oracle,Technology,101.37,11130772
2023-04-24,QCOM,Qualcomm,Technology,124.0,8844904
2023-04-24,TSLA,Tesla,Cons. Discretionary,186.04,105315769
2023-04-25,AAPL,Apple,Technology,134.43,57951381
2023-04-25,AMD,AMD,Technology,68.85,47143864
2023-04-25,AMZN,Amazon,Cons. Discretionary,130.11,43126511
2023-04-25,AVGO,Broadcom,Technology,62.08,20728325
2023-04-25,CRM,Salesforce,Technology,131.32,4619035
2023-04-25,GOOGL,Alphabet,Communication Svcs.,83.05,42327645
2023-04-25,IBM,IBM,Technology,145.56,5030169
2023-04-25,INTC,Intel,Technology,60.04,30048582
2023-04-25,META,Meta Platforms,Communication Svcs.,143.51,14187628
2023-04-25,MSFT,Microsoft,Technology,264.35,25196892
2023-04-25,NFLX,Netflix,Communication Svcs.,328.92,5609596
2023-04-25,NVDA,NVIDIA,Technology,29.33,496216711
2023-04-25,ORCL,Oracle,Technology,105.05,9631257
2023-04-25,QCOM,Qualcomm,Technology,124.93,8704771
2023-04-25,TSLA,Tesla,Cons. Discretionary,179.76,80970582
2023-04-26,AAPL,Apple,Technology,134.32,67541009
2023-04-26,AMD,AMD,Technology,69.46,45216658
2023-04-26,AMZN,Amazon,Cons. Discretionary,131.75,42265200
2023-04-26,AVGO,Broadcom,Technology,61.89,25612256
2023-04-26,CRM,Salesforce,Technology,132.63,4991170
2023-04-26,GOOGL,Alphabet,Communication Svcs.,81.11,24100185
2023-04-26,IBM,IBM,Technology,144.87,5313597
2023-04-26,INTC,Intel,Technology,58.65,25278180
2023-04-26,META,Meta Platforms,Communication Svcs.,139.85,28953168
2023-04-26,MSFT,Microsoft,Technology,256.57,21926731
2023-04-26,NFLX,Netflix,Communication Svcs.,328.2,7097397
2023-04-26,NVDA,NVIDIA,Technology,29.89,480026384
2023-04-26,ORCL,Oracle,Technology,105.87,8612592
2023-04-26,QCOM,Qualcomm,Technology,126.22,9070436
2023-04-26,TSLA,Tesla,Cons. Discretionary,185.13,98230034
2023-04-27,AAPL,Apple,Technology,136.28,83190805
2023-04-27,AMD,AMD,Technology,72.71,52367413
2023-04-27,AMZN,Amazon,Cons. Discretionary,137.32,74246769
2023-04-27,AVGO,Broadcom,Technology,62.12,20609425
2023-04-27,CRM,Salesforce,Technology,129.89,6067965
