date,ticker,name,sector,close,volume,market_cap_usd
2022-07-05,TSLA,Tesla,Cons. Discretionary,547.38,79496260,594800000000
2022-07-05,V,Visa,Financials,212.46,4357528,402710000000
2022-07-06,AAPL,Apple,Technology,142.89,65280037,2055420000000
2022-07-06,ADBE,Adobe,Technology,413.29,2837695,204930000000
2022-07-06,AMD,AMD,Technology,77.29,43867319,102540000000
2022-07-06,AMZN,Amazon,Cons. Discretionary,122.93,82755786,1285670000000
2022-07-06,AVGO,Broadcom,Technology,631.58,26248604,292920000000
2022-07-06,CAT,Caterpillar,Industrials,230.27,3497911,72630000000
2022-07-06,CRM,Salesforce,Technology,207.18,3922419,197290000000
2022-07-06,DIS,Walt Disney,Communication Svcs.,120.49,11354762,222280000000
2022-07-06,GE,GE Aerospace,Industrials,52.09,5188083,56370000000
2022-07-06,GOOGL,Alphabet,Communication Svcs.,95.36,27713415,1242800000000
2022-07-06,HD,Home Depot,Cons. Discretionary,399.02,2830060,376490000000
2022-07-06,HON,Honeywell,Industrials,183.28,2478752,140640000000
2022-07-06,IBM,IBM,Technology,133.08,4799520,125690000000
2022-07-06,INTC,Intel,Technology,53.18,33238104,162650000000
2022-07-06,JPM,JPMorgan Chase,Financials,157.29,11991725,430970000000
2022-07-06,MA,Mastercard,Financials,306.44,2499419,317300000000
2022-07-06,MCD,McDonald's,Cons. Discretionary,278.6,1352869,199140000000
2022-07-06,META,Meta Platforms,Communication Svcs.,266.98,11534761,665690000000
2022-07-06,MSFT,Microsoft,Technology,227.96,32064095,1588090000000
2022-07-06,NFLX,Netflix,Communication Svcs.,287.81,4943569,150450000000
2022-07-06,NVDA,NVIDIA,Technology,254.26,460090462,588170000000
2022-07-06,ORCL,Oracle,Technology,97.29,7571330,282840000000
2022-07-06,QCOM,Qualcomm,Technology,142.08,6509783,152000000000
2022-07-06,TSLA,Tesla,Cons. Discretionary,537.29,94139263,583840000000
2022-07-06,V,Visa,Financials,215.16,4876904,407820000000
2022-07-07,AAPL,Apple,Technology,148.38,64402077,2134370000000
2022-07-07,ADBE,Adobe,Technology,417.89,2339857,207210000000
2022-07-07,AMD,AMD,Technology,76.38,40875758,101330000000
2022-07-07,AMZN,Amazon,Cons. Discretionary,119.24,65533393,1247080000000
2022-07-07,AVGO,Broadcom,Technology,610.1,23808479,282960000000
2022-07-07,CAT,Caterpillar,Industrials,228.12,2709517,71950000000
2022-07-07,CRM,Salesforce,Technology,209.82,5992458,199800000000
2022-07-07,DIS,Walt Disney,Communication Svcs.,120.97,12838573,223160000000
2022-07-07,GE,GE Aerospace,Industrials,52.15,3742114,56430000000
2022-07-07,GOOGL,Alphabet,Communication Svcs.,95.27,33272104,1241630000000
2022-07-07,HD,Home Depot,Cons. Discretionary,402.14,2876840,379440000000
2022-07-07,HON,Honeywell,Industrials,184.27,2766400,141400000000
2022-07-07,IBM,IBM,Technology,133.26,3568219,125870000000
2022-07-07,INTC,Intel,Technology,51.03,35376452,156080000000
2022-07-07,JPM,JPMorgan Chase,Financials,156.4,9983039,428530000000
2022-07-07,MA,Mastercard,Financials,306.18,2394899,317040000000
2022-07-07,MCD,McDonald's,Cons. Discretionary,281.94,3107423,201530000000
2022-07-07,META,Meta Platforms,Communication Svcs.,267.5,17659296,666990000000
2022-07-07,MSFT,Microsoft,Technology,232.86,29812414,1622210000000
2022-07-07,NFLX,Netflix,Communication Svcs.,280.1,5023045,146420000000
2022-07-07,NVDA,NVIDIA,Technology,249.85,403301903,577960000000
2022-07-07,ORCL,Oracle,Technology,97.33,17397562,282930000000
2022-07-07,QCOM,Qualcomm,Technology,143.02,8581812,153010000000
2022-07-07,TSLA,Tesla,Cons. Discretionary,514.29,136876354,558850000000
2022-07-07,V,Visa,Financials,209.51,4480395,397110000000
2022-07-08,AAPL,Apple,Technology,149.16,79971939,2145650000000
2022-07-08,ADBE,Adobe,Technology,418.77,2228447,207650000000
2022-07-08,AMD,AMD,Technology,78.38,46519958,103980000000
2022-07-08,AMZN,Amazon,Cons. Discretionary,113.88,59554271,1191050000000
2022-07-08,AVGO,Broadcom,Technology,600.21,15611943,278370000000
2022-07-08,CAT,Caterpillar,Industrials,232.33,2481337,73280000000
2022-07-08,CRM,Salesforce,Technology,215.16,4218557,204880000000
2022-07-08,DIS,Walt Disney,Communication Svcs.,119.62,10825759,220680000000
2022-07-08,GE,GE Aerospace,Industrials,50.38,8048226,54520000000
2022-07-08,GOOGL,Alphabet,Communication Svcs.,97.56,30787701,1271450000000
2022-07-08,HD,Home Depot,Cons. Discretionary,399.12,5196980,376590000000
2022-07-08,HON,Honeywell,Industrials,181.37,2594691,139180000000
2022-07-08,IBM,IBM,Technology,131.53,4147787,124230000000
2022-07-08,INTC,Intel,Technology,52.61,48056654,160900000000
2022-07-08,JPM,JPMorgan Chase,Financials,157.88,8075332,432590000000
2022-07-08,MA,Mastercard,Financials,311.62,2446483,322670000000
2022-07-08,MCD,McDonald's,Cons. Discretionary,283.65,1938650,202750000000
2022-07-08,META,Meta Platforms,Communication Svcs.,275.29,16453054,686430000000
2022-07-08,MSFT,Microsoft,Technology,232.94,21003851,1622790000000
2022-07-08,NFLX,Netflix,Communication Svcs.,279.95,3450413,146340000000
2022-07-08,NVDA,NVIDIA,Technology,249.09,451002018,576200000000
2022-07-08,ORCL,Oracle,Technology,95.78,7630022,278430000000
2022-07-08,QCOM,Qualcomm,Technology,143.38,7869330,153390000000
2022-07-08,TSLA,Tesla,Cons. Discretionary,538.13,72290071,584750000000
2022-07-08,V,Visa,Financials,204.84,4069619,388260000000
2022-07-11,AAPL,Apple,Technology,147.99,67154006,2128880000000
2022-07-11,ADBE,Adobe,Technology,424.24,1499227,210360000000
2022-07-11,AMD,AMD,Technology,78.41,35382272,104030000000
2022-07-11,AMZN,Amazon,Cons. Discretionary,112.09,50339644,1172270000000
2022-07-11,AVGO,Broadcom,Technology,615.37,23189066,285400000000
2022-07-11,CAT,Caterpillar,Industrials,229.17,2102892,72280000000
2022-07-11,CRM,Salesforce,Technology,225.17,7749027,214410000000
2022-07-11,DIS,Walt Disney,Communication Svcs.,116.29,10786621,214530000000
2022-07-11,GE,GE Aerospace,Industrials,48.94,5582553,52960000000
2022-07-11,GOOGL,Alphabet,Communication Svcs.,95.75,24167828,1247850000000
2022-07-11,HD,Home Depot,Cons. Discretionary,401.82,1829499,379130000000
2022-07-11,HON,Honeywell,Industrials,181.43,1373740,139220000000
2022-07-11,IBM,IBM,Technology,133.57,3282402,126160000000
2022-07-11,INTC,Intel,Technology,51.19,24204965,156550000000
2022-07-11,JPM,JPMorgan Chase,Financials,158.09,11455216,433170000000
2022-07-11,MA,Mastercard,Financials,306.18,2842130,317040000000
2022-07-11,MCD,McDonald's,Cons. Discretionary,280.46,2075202,200470000000
2022-07-11,META,Meta Platforms,Communication Svcs.,276.52,28192602,689480000000
2022-07-11,MSFT,Microsoft,Technology,232.76,19701288,1621560000000
2022-07-11,NFLX,Netflix,Communication Svcs.,286.46,3822583,149740000000
2022-07-11,NVDA,NVIDIA,Technology,253.14,574581748,585570000000
2022-07-11,ORCL,Oracle,Technology,96.14,19281362,279470000000
2022-07-11,QCOM,Qualcomm,Technology,145.17,7762034,155310000000
2022-07-11,TSLA,Tesla,Cons. Discretionary,552.77,99764999,600660000000
2022-07-11,V,Visa,Financials,209.22,2869738,396560000000
2022-07-12,AAPL,Apple,Technology,144.94,52343170,2084860000000
2022-07-12,ADBE,Adobe,Technology,418.44,2972242,207480000000
2022-07-12,AMD,AMD,Technology,78.92,39432945,104700000000
2022-07-12,AMZN,Amazon,Cons. Discretionary,111.2,55034139,1163030000000
2022-07-12,AVGO,Broadcom,Technology,630.93,16209366,292620000000
2022-07-12,CAT,Caterpillar,Industrials,224.17,3508401,70700000000
2022-07-12,CRM,Salesforce,Technology,224.73,5521524,214000000000
2022-07-12,DIS,Walt Disney,Communication Svcs.,114.83,10036802,211840000000
2022-07-12,GE,GE Aerospace,Industrials,49.38,5438083,53440000000
2022-07-12,GOOGL,Alphabet,Communication Svcs.,95.48,21209910,1244280000000
2022-07-12,HD,Home Depot,Cons. Discretionary,399.88,3929732,377310000000
2022-07-12,HON,Honeywell,Industrials,182.56,2845348,140090000000
2022-07-12,IBM,IBM,Technology,133.22,4051321,125830000000
2022-07-12,INTC,Intel,Technology,51.42,52890877,157260000000
2022-07-12,JPM,JPMorgan Chase,Financials,161.84,6404926,443440000000
2022-07-12,MA,Mastercard,Financials,304.82,2507816,315620000000
2022-07-12,MCD,McDonald's,Cons. Discretionary,277.67,3922426,198480000000
2022-07-12,META,Meta Platforms,Communication Svcs.,281.22,25712394,701210000000
2022-07-12,MSFT,Microsoft,Technology,231.28,31500826,1611200000000
2022-07-12,NFLX,Netflix,Communication Svcs.,288.54,7044262,150830000000
2022-07-12,NVDA,NVIDIA,Technology,268.26,554197014,620550000000
2022-07-12,ORCL,Oracle,Technology,95.34,9136909,277150000000
2022-07-12,QCOM,Qualcomm,Technology,140.46,7005741,150270000000
2022-07-12,TSLA,Tesla,Cons. Discretionary,556.29,86252065,604490000000
2022-07-12,V,Visa,Financials,213.08,6978689,403890000000
2022-07-13,AAPL,Apple,Technology,144.79,34048980,2082780000000
2022-07-13,ADBE,Adobe,Technology,423.78,1938685,210130000000
2022-07-13,AMD,AMD,Technology,82.03,60619126,108820000000
2022-07-13,AMZN,Amazon,Cons. Discretionary,116.22,52588131,1215480000000
2022-07-13,AVGO,Broadcom,Technology,611.55,24948503,283630000000
2022-07-13,CAT,Caterpillar,Industrials,231.31,2368065,72950000000
2022-07-13,CRM,Salesforce,Technology,225.74,3364269,214960000000
2022-07-13,DIS,Walt Disney,Communication Svcs.,118.33,13639408,218300000000
2022-07-13,GE,GE Aerospace,Industrials,49.52,5519504,53580000000
2022-07-13,GOOGL,Alphabet,Communication Svcs.,96.02,24757126,1251290000000
2022-07-13,HD,Home Depot,Cons. Discretionary,395.82,3942555,373480000000
2022-07-13,HON,Honeywell,Industrials,181.35,2427965,139160000000
2022-07-13,IBM,IBM,Technology,134.51,4752156,127040000000
2022-07-13,INTC,Intel,Technology,51.3,32357671,156880000000
2022-07-13,JPM,JPMorgan Chase,Financials,160.75,8150086,440450000000
2022-07-13,MA,Mastercard,Financials,310.49,2433107,321500000000
2022-07-13,MCD,McDonald's,Cons. Discretionary,277.84,2878116,198590000000
2022-07-13,META,Meta Platforms,Communication Svcs.,276.28,28262509,688890000000
2022-07-13,MSFT,Microsoft,Technology,233.5,21568650,1626710000000
2022-07-13,NFLX,Netflix,Communication Svcs.,295.29,4916568,154360000000
2022-07-13,NVDA,NVIDIA,Technology,258.35,565133278,597640000000
2022-07-13,ORCL,Oracle,Technology,94.87,11410576,275800000000
2022-07-13,QCOM,Qualcomm,Technology,141.14,9146917,150990000000
2022-07-13,TSLA,Tesla,Cons. Discretionary,555.44,126276035,603560000000
2022-07-13,V,Visa,Financials,215.7,4421373,408850000000
2022-07-14,AAPL,Apple,Technology,146.48,58050719,2107120000000
2022-07-14,ADBE,Adobe,Technology,437.95,1454974,217150000000
2022-07-14,AMD,AMD,Technology,82.64,55340447,109630000000
2022-07-14,AMZN,Amazon,Cons. Discretionary,114.05,70143417,1192780000000
2022-07-14,AVGO,Broadcom,Technology,614.61,20675530,285050000000
2022-07-14,CAT,Caterpillar,Industrials,222.06,1918131,70040000000
2022-07-14,CRM,Salesforce,Technology,224.33,4592444,213610000000
2022-07-14,DIS,Walt Disney,Communication Svcs.,119.62,10996638,220680000000
2022-07-14,GE,GE Aerospace,Industrials,49.56,4814490,53630000000
2022-07-14,GOOGL,Alphabet,Communication Svcs.,100.02,14466040,1303430000000
2022-07-14,HD,Home Depot,Cons. Discretionary,394.82,2857347,372530000000
2022-07-14,HON,Honeywell,Industrials,185.13,1904538,142060000000
2022-07-14,IBM,IBM,Technology,135.98,2662672,128440000000
2022-07-14,INTC,Intel,Technology,51.09,46282902,156270000000
2022-07-14,JPM,JPMorgan Chase,Financials,162.06,10366689,444040000000
2022-07-14,MA,Mastercard,Financials,310.59,2534798,321600000000
2022-07-14,MCD,McDonald's,Cons. Discretionary,277.87,2956946,198610000000
2022-07-14,META,Meta Platforms,Communication Svcs.,276.48,25679825,689380000000
2022-07-14,MSFT,Microsoft,Technology,231.69,28748725,1614110000000
2022-07-14,NFLX,Netflix,Communication Svcs.,290.24,5069983,151720000000
2022-07-14,NVDA,NVIDIA,Technology,251.06,523632110,580760000000
2022-07-14,ORCL,Oracle,Technology,97.04,10798174,282100000000
2022-07-14,QCOM,Qualcomm,Technology,143.02,7419592,153010000000
2022-07-14,TSLA,Tesla,Cons. Discretionary,560.43,117807160,608980000000
2022-07-14,V,Visa,Financials,217.13,5314697,411560000000
2022-07-15,AAPL,Apple,Technology,144.29,49536552,2075640000000
2022-07-15,ADBE,Adobe,Technology,432.65,1908910,214530000000
2022-07-15,AMD,AMD,Technology,86.04,42502243,114150000000
2022-07-15,AMZN,Amazon,Cons. Discretionary,112.34,41795133,1174980000000
2022-07-15,AVGO,Broadcom,Technology,619.17,32319822,287160000000
2022-07-15,CAT,Caterpillar,Industrials,225.92,1823626,71260000000
2022-07-15,CRM,Salesforce,Technology,227.56,3801065,216690000000
2022-07-15,DIS,Walt Disney,Communication Svcs.,117.98,7204268,217650000000
2022-07-15,GE,GE Aerospace,Industrials,49.97,5394329,54080000000
2022-07-15,GOOGL,Alphabet,Communication Svcs.,100.64,28883587,1311620000000
2022-07-15,HD,Home Depot,Cons. Discretionary,394.3,2764163,372040000000
2022-07-15,HON,Honeywell,Industrials,187.16,2377869,143630000000
2022-07-15,IBM,IBM,Technology,136.48,4990979,128900000000
2022-07-15,INTC,Intel,Technology,50.51,41206568,154480000000
2022-07-15,JPM,JPMorgan Chase,Financials,158.75,7630615,434960000000
2022-07-15,MA,Mastercard,Financials,311.89,2365572,322940000000
2022-07-15,MCD,McDonald's,Cons. Discretionary,277.41,1738070,198290000000
2022-07-15,META,Meta Platforms,Communication Svcs.,270.24,23142904,673830000000
2022-07-15,MSFT,Microsoft,Technology,240.0,24610646,1671950000000
2022-07-15,NFLX,Netflix,Communication Svcs.,289.09,3775072,151120000000
2022-07-15,NVDA,NVIDIA,Technology,250.3,604489713,579000000000
2022-07-15,ORCL,Oracle,Technology,96.56,11367976,280700000000
2022-07-15,QCOM,Qualcomm,Technology,141.17,7987767,151040000000
2022-07-15,TSLA,Tesla,Cons. Discretionary,544.13,101348587,591270000000
2022-07-15,V,Visa,Financials,214.66,3949195,406880000000
2022-07-18,AAPL,Apple,Technology,140.41,96651833,2019770000000
2022-07-18,ADBE,Adobe,Technology,420.02,2531660,208260000000
2022-07-18,AMD,AMD,Technology,85.88,50648100,113930000000
2022-07-18,AMZN,Amazon,Cons. Discretionary,110.13,40209500,1151790000000
2022-07-18,AVGO,Broadcom,Technology,600.91,18672177,278690000000
2022-07-18,CAT,Caterpillar,Industrials,229.37,3563115,72350000000
2022-07-18,CRM,Salesforce,Technology,229.84,5320325,218860000000
2022-07-18,DIS,Walt Disney,Communication Svcs.,120.97,10827158,223170000000
2022-07-18,GE,GE Aerospace,Industrials,48.83,4782261,52840000000
2022-07-18,GOOGL,Alphabet,Communication Svcs.,98.82,20875883,1287860000000
2022-07-18,HD,Home Depot,Cons. Discretionary,389.72,3551859,367720000000
2022-07-18,HON,Honeywell,Industrials,187.24,1811709,143680000000
2022-07-18,IBM,IBM,Technology,136.78,3545236,129190000000
2022-07-18,INTC,Intel,Technology,50.75,22717826,155200000000
2022-07-18,JPM,JPMorgan Chase,Financials,161.8,13157175,443320000000
2022-07-18,MA,Mastercard,Financials,310.89,2537565,321920000000
2022-07-18,MCD,McDonald's,Cons. Discretionary,273.37,2111189,195400000000
2022-07-18,META,Meta Platforms,Communication Svcs.,277.27,23688812,691350000000
2022-07-18,MSFT,Microsoft,Technology,240.92,33321406,1678350000000
2022-07-18,NFLX,Netflix,Communication Svcs.,273.01,3864324,142710000000
2022-07-18,NVDA,NVIDIA,Technology,249.16,281469611,576360000000
2022-07-18,ORCL,Oracle,Technology,95.85,9100603,278640000000
2022-07-18,QCOM,Qualcomm,Technology,141.76,9845686,151670000000
2022-07-18,TSLA,Tesla,Cons. Discretionary,522.94,80588393,568240000000
2022-07-18,V,Visa,Financials,215.35,5114220,408190000000
2022-07-19,AAPL,Apple,Technology,142.96,61793007,2056420000000
2022-07-19,ADBE,Adobe,Technology,418.98,2339771,207750000000
2022-07-19,AMD,AMD,Technology,83.44,45376100,110700000000
2022-07-19,AMZN,Amazon,Cons. Discretionary,107.92,48948071,1128740000000
2022-07-19,AVGO,Broadcom,Technology,594.3,14902281,275630000000
2022-07-19,CAT,Caterpillar,Industrials,230.53,2159369,72710000000
2022-07-19,CRM,Salesforce,Technology,231.9,4376821,220820000000
2022-07-19,DIS,Walt Disney,Communication Svcs.,119.01,9055528,219550000000
2022-07-19,GE,GE Aerospace,Industrials,48.21,5148978,52170000000
2022-07-19,GOOGL,Alphabet,Communication Svcs.,98.02,25861303,1277450000000
2022-07-19,HD,Home Depot,Cons. Discretionary,386.94,2152349,365100000000
2022-07-19,HON,Honeywell,Industrials,186.05,2157999,142770000000
2022-07-19,IBM,IBM,Technology,138.45,3259266,130760000000
2022-07-19,INTC,Intel,Technology,50.0,28271992,152920000000
2022-07-19,JPM,JPMorgan Chase,Financials,159.48,11703991,436980000000
2022-07-19,MA,Mastercard,Financials,309.04,1634559,320000000000
2022-07-19,MCD,McDonald's,Cons. Discretionary,272.56,4318647,194820000000
2022-07-19,META,Meta Platforms,Communication Svcs.,278.45,18255551,694300000000
2022-07-19,MSFT,Microsoft,Technology,237.82,23833720,1656780000000
2022-07-19,NFLX,Netflix,Communication Svcs.,272.72,4157853,142560000000
2022-07-19,NVDA,NVIDIA,Technology,249.4,470574893,576930000000
2022-07-19,ORCL,Oracle,Technology,94.88,8403538,275820000000
2022-07-19,QCOM,Qualcomm,Technology,141.34,7464191,151210000000
2022-07-19,TSLA,Tesla,Cons. Discretionary,508.92,90075017,553010000000
2022-07-19,V,Visa,Financials,221.83,7084867,420460000000
2022-07-20,AAPL,Apple,Technology,143.69,70490954,2066950000000
2022-07-20,ADBE,Adobe,Technology,411.43,1307181,204000000000
2022-07-20,AMD,AMD,Technology,80.86,55726796,107280000000
2022-07-20,AMZN,Amazon,Cons. Discretionary,108.94,34984136,1139390000000
2022-07-20,AVGO,Broadcom,Technology,598.73,22766046,277680000000
2022-07-20,CAT,Caterpillar,Industrials,226.47,2855227,71430000000
2022-07-20,CRM,Salesforce,Technology,228.51,5331083,217600000000
2022-07-20,DIS,Walt Disney,Communication Svcs.,120.65,6193526,222570000000
2022-07-20,GE,GE Aerospace,Industrials,47.57,4847946,51480000000
2022-07-20,GOOGL,Alphabet,Communication Svcs.,98.88,22470241,1288590000000
2022-07-20,HD,Home Depot,Cons. Discretionary,389.41,3706574,367420000000
2022-07-20,HON,Honeywell,Industrials,183.04,2482776,140460000000
2022-07-20,IBM,IBM,Technology,139.29,4605131,131560000000
2022-07-20,INTC,Intel,Technology,49.14,55845870,150290000000
2022-07-20,JPM,JPMorgan Chase,Financials,159.4,8968713,436760000000
2022-07-20,MA,Mastercard,Financials,310.35,2850552,321350000000
2022-07-20,MCD,McDonald's,Cons. Discretionary,269.86,4056806,192890000000
2022-07-20,META,Meta Platforms,Communication Svcs.,283.47,26769912,706820000000
2022-07-20,MSFT,Microsoft,Technology,230.37,22184933,1604890000000
2022-07-20,NFLX,Netflix,Communication Svcs.,270.53,4610092,141420000000
2022-07-20,NVDA,NVIDIA,Technology,242.06,378863124,559950000000
2022-07-20,ORCL,Oracle,Technology,94.87,13054245,275790000000
2022-07-20,QCOM,Qualcomm,Technology,139.72,9251197,149480000000
2022-07-20,TSLA,Tesla,Cons. Discretionary,525.79,66195867,571340000000
2022-07-20,V,Visa,Financials,224.03,4847106,424640000000
2022-07-21,AAPL,Apple,Technology,143.05,61926095,2057760000000
2022-07-21,ADBE,Adobe,Technology,397.95,2882096,197320000000
2022-07-21,AMD,AMD,Technology,80.49,38057929,106780000000
2022-07-21,AMZN,Amazon,Cons. Discretionary,109.24,61859296,1142550000000
2022-07-21,AVGO,Broadcom,Technology,586.21,20715808,271880000000
2022-07-21,CAT,Caterpillar,Industrials,225.73,2193308,71200000000
2022-07-21,CRM,Salesforce,Technology,225.85,6226752,215060000000
2022-07-21,DIS,Walt Disney,Communication Svcs.,120.01,9012836,221400000000
2022-07-21,GE,GE Aerospace,Industrials,47.86,5484804,51800000000
2022-07-21,GOOGL,Alphabet,Communication Svcs.,101.3,19144177,1320180000000
2022-07-21,HD,Home Depot,Cons. Discretionary,388.05,3517244,366150000000
2022-07-21,HON,Honeywell,Industrials,185.5,2291709,142350000000
2022-07-21,IBM,IBM,Technology,138.9,3516532,131190000000
2022-07-21,INTC,Intel,Technology,47.48,32389912,145200000000
2022-07-21,JPM,JPMorgan Chase,Financials,157.35,10650480,431150000000
2022-07-21,MA,Mastercard,Financials,310.13,2514670,321120000000
2022-07-21,MCD,McDonald's,Cons. Discretionary,268.06,2180678,191600000000
2022-07-21,META,Meta Platforms,Communication Svcs.,285.69,12705037,712340000000
2022-07-21,MSFT,Microsoft,Technology,229.23,14068033,1596960000000
2022-07-21,NFLX,Netflix,Communication Svcs.,276.49,5372183,144530000000
2022-07-21,NVDA,NVIDIA,Technology,252.75,408211680,584680000000
2022-07-21,ORCL,Oracle,Technology,96.57,8193790,280730000000
2022-07-21,QCOM,Qualcomm,Technology,141.9,8178805,151810000000
2022-07-21,TSLA,Tesla,Cons. Discretionary,524.67,71149682,570130000000
2022-07-21,V,Visa,Financials,224.11,5251206,424800000000
2022-07-22,AAPL,Apple,Technology,146.19,42217033,2102940000000
2022-07-22,ADBE,Adobe,Technology,396.79,1779598,196740000000
2022-07-22,AMD,AMD,Technology,83.66,54507581,110990000000
2022-07-22,AMZN,Amazon,Cons. Discretionary,112.81,36613177,1179890000000
2022-07-22,AVGO,Broadcom,Technology,572.76,22065464,265640000000
2022-07-22,CAT,Caterpillar,Industrials,228.92,1463386,72200000000
2022-07-22,CRM,Salesforce,Technology,219.15,4757973,208680000000
2022-07-22,DIS,Walt Disney,Communication Svcs.,119.38,11373162,220220000000
2022-07-22,GE,GE Aerospace,Industrials,47.8,4663437,51720000000
2022-07-22,GOOGL,Alphabet,Communication Svcs.,99.17,23848144,1292380000000
2022-07-22,HD,Home Depot,Cons. Discretionary,388.49,3387594,366550000000
2022-07-22,HON,Honeywell,Industrials,188.12,2493113,144360000000
2022-07-22,IBM,IBM,Technology,140.36,3998714,132570000000
2022-07-22,INTC,Intel,Technology,46.91,39405013,143460000000
2022-07-22,JPM,JPMorgan Chase,Financials,158.95,8079624,435530000000
2022-07-22,MA,Mastercard,Financials,314.15,1919894,325290000000
2022-07-22,MCD,McDonald's,Cons. Discretionary,269.86,2343642,192890000000
2022-07-22,META,Meta Platforms,Communication Svcs.,284.81,18798322,710160000000
2022-07-22,MSFT,Microsoft,Technology,230.62,20969107,1606610000000
2022-07-22,NFLX,Netflix,Communication Svcs.,285.15,4638767,149060000000
2022-07-22,NVDA,NVIDIA,Technology,248.96,369241831,575890000000
2022-07-22,ORCL,Oracle,Technology,96.95,13174082,281830000000
2022-07-22,QCOM,Qualcomm,Technology,141.74,8761143,151640000000
2022-07-22,TSLA,Tesla,Cons. Discretionary,549.16,83025511,596740000000
2022-07-22,V,Visa,Financials,217.91,4651784,413040000000
2022-07-25,AAPL,Apple,Technology,142.67,61525710,2052340000000
2022-07-25,ADBE,Adobe,Technology,388.21,3285127,192490000000
2022-07-25,AMD,AMD,Technology,81.6,48528924,108260000000
2022-07-25,AMZN,Amazon,Cons. Discretionary,111.69,36679499,1168140000000
2022-07-25,AVGO,Broadcom,Technology,564.19,21157067,261670000000
2022-07-25,CAT,Caterpillar,Industrials,225.08,2173125,70990000000
2022-07-25,CRM,Salesforce,Technology,221.63,4910493,211040000000
2022-07-25,DIS,Walt Disney,Communication Svcs.,119.34,12373513,220150000000
2022-07-25,GE,GE Aerospace,Industrials,46.96,3245043,50810000000
2022-07-25,GOOGL,Alphabet,Communication Svcs.,99.54,22171874,1297280000000
2022-07-25,HD,Home Depot,Cons. Discretionary,391.85,3171619,369730000000
2022-07-25,HON,Honeywell,Industrials,188.01,2503773,144280000000
2022-07-25,IBM,IBM,Technology,141.23,4727887,133390000000
2022-07-25,INTC,Intel,Technology,47.85,40409326,146330000000
2022-07-25,JPM,JPMorgan Chase,Financials,159.0,13379158,435660000000
2022-07-25,MA,Mastercard,Financials,310.44,3983524,321440000000
2022-07-25,MCD,McDonald's,Cons. Discretionary,269.73,2385686,192800000000
2022-07-25,META,Meta Platforms,Communication Svcs.,281.88,23498442,702860000000
2022-07-25,MSFT,Microsoft,Technology,232.13,28481271,1617150000000
2022-07-25,NFLX,Netflix,Communication Svcs.,286.98,6115944,150010000000
2022-07-25,NVDA,NVIDIA,Technology,239.02,584524794,552910000000
2022-07-25,ORCL,Oracle,Technology,95.21,7092744,276790000000
2022-07-25,QCOM,Qualcomm,Technology,144.22,6561011,154290000000
2022-07-25,TSLA,Tesla,Cons. Discretionary,551.17,74621835,598920000000
2022-07-25,V,Visa,Financials,213.06,6546023,403850000000
2022-07-26,AAPL,Apple,Technology,143.69,109512534,2067010000000
2022-07-26,ADBE,Adobe,Technology,379.02,2300793,187930000000
2022-07-26,AMD,AMD,Technology,83.44,46895775,110690000000
2022-07-26,AMZN,Amazon,Cons. Discretionary,113.04,42395438,1182260000000
2022-07-26,AVGO,Broadcom,Technology,550.56,21473118,255350000000
2022-07-26,CAT,Caterpillar,Industrials,225.35,1669989,71080000000
2022-07-26,CRM,Salesforce,Technology,217.88,3948584,207470000000
2022-07-26,DIS,Walt Disney,Communication Svcs.,120.26,9854422,221860000000
2022-07-26,GE,GE Aerospace,Industrials,46.31,6179723,50110000000
2022-07-26,GOOGL,Alphabet,Communication Svcs.,100.65,20030366,1311750000000
2022-07-26,HD,Home Depot,Cons. Discretionary,393.58,2994810,371360000000
2022-07-26,HON,Honeywell,Industrials,192.54,3452499,147750000000
2022-07-26,IBM,IBM,Technology,141.7,2844856,133830000000
2022-07-26,INTC,Intel,Technology,47.4,27538001,144960000000
2022-07-26,JPM,JPMorgan Chase,Financials,156.24,8922047,428090000000
2022-07-26,MA,Mastercard,Financials,315.67,3292875,326860000000
2022-07-26,MCD,McDonald's,Cons. Discretionary,273.24,3194153,195310000000
2022-07-26,META,Meta Platforms,Communication Svcs.,281.95,23901955,703030000000
2022-07-26,MSFT,Microsoft,Technology,234.81,17667679,1635840000000
2022-07-26,NFLX,Netflix,Communication Svcs.,288.96,4884611,151050000000
2022-07-26,NVDA,NVIDIA,Technology,233.94,266953871,541170000000
2022-07-26,ORCL,Oracle,Technology,96.14,12435663,279480000000
2022-07-26,QCOM,Qualcomm,Technology,142.45,6578136,152390000000
2022-07-26,TSLA,Tesla,Cons. Discretionary,570.96,85095374,620420000000
2022-07-26,V,Visa,Financials,216.52,4116242,410400000000
2022-07-27,AAPL,Apple,Technology,144.31,85073640,2075810000000
2022-07-27,ADBE,Adobe,Technology,383.45,2451040,190130000000
2022-07-27,AMD,AMD,Technology,84.53,69799260,112140000000
2022-07-27,AMZN,Amazon,Cons. Discretionary,115.96,44192292,1212780000000
2022-07-27,AVGO,Broadcom,Technology,537.38,31548661,249230000000
2022-07-27,CAT,Caterpillar,Industrials,220.05,2063712,69410000000
2022-07-27,CRM,Salesforce,Technology,217.32,4652350,206940000000
2022-07-27,DIS,Walt Disney,Communication Svcs.,121.17,8195874,223520000000
2022-07-27,GE,GE Aerospace,Industrials,46.16,4440047,49950000000
2022-07-27,GOOGL,Alphabet,Communication Svcs.,98.49,28412031,1283490000000
